id,account_id,project_id,date
2120,78,5,2022-03-01
2121,176,11,2022-03-01
2122,176,2,2022-03-01
2123,78,11,2022-03-01
2124,78,2,2022-03-01
2125,207,1,2022-03-01
2126,190,3,2022-03-01
2128,190,1,2022-03-01
2129,190,8,2022-03-01
2130,81,1,2022-03-01
2131,133,8,2022-03-01
2132,70,1,2022-03-01
2133,81,2,2022-03-01
1999,335,21,2022-02-17
2000,335,44,2022-02-17
2001,335,27,2022-02-17
2005,341,40,2022-02-23
2007,341,14,2022-02-23
2008,341,8,2022-02-23
2009,341,31,2022-02-23
2011,345,20,2022-02-28
2134,77,3,2022-03-01
2136,130,10,2022-03-01
2138,72,12,2022-03-01
2649,130,10,2022-04-01
2137,132,11,2022-03-01
1668,70,5,2022-02-01
2651,72,12,2022-04-01
1675,77,17,2022-02-01
2653,137,8,2022-04-01
2139,81,4,2022-03-01
2159,133,3,2022-03-01
1683,133,3,2022-02-01
2161,77,2,2022-03-01
2140,137,8,2022-03-01
2654,69,3,2022-04-01
2166,75,8,2022-03-01
2141,69,3,2022-03-01
2655,130,5,2022-04-01
2142,130,5,2022-03-01
2656,77,1,2022-04-01
2143,77,1,2022-03-01
2658,69,1,2022-04-01
2168,70,2,2022-03-01
1692,75,8,2022-02-01
2169,94,4,2022-03-01
2145,70,5,2022-03-01
2659,130,2,2022-04-01
2170,94,1,2022-03-01
2171,133,1,2022-03-01
2172,229,5,2022-03-01
2175,229,3,2022-03-01
2176,229,1,2022-03-01
1700,229,17,2022-02-01
2146,69,1,2022-03-01
2660,140,8,2022-04-01
2177,233,26,2022-03-01
2178,233,15,2022-03-01
2179,233,34,2022-03-01
2180,233,27,2022-03-01
2182,228,26,2022-03-01
2184,228,25,2022-03-01
1711,233,27,2022-02-01
2186,137,25,2022-03-01
2187,137,2,2022-03-01
2188,239,30,2022-03-01
2147,130,2,2022-03-01
2661,69,5,2022-04-01
2190,239,41,2022-03-01
2148,140,8,2022-03-01
2662,132,4,2022-04-01
2192,137,42,2022-03-01
1718,137,2,2022-02-01
2193,242,40,2022-03-01
2194,242,20,2022-03-01
2150,69,5,2022-03-01
2663,133,2,2022-04-01
2195,242,37,2022-03-01
2196,242,12,2022-03-01
2197,242,42,2022-03-01
2199,235,44,2022-03-01
1725,242,20,2022-02-01
2200,244,40,2022-03-01
2201,243,4,2022-03-01
2203,245,10,2022-03-01
2204,245,42,2022-03-01
2205,245,23,2022-03-01
2207,245,3,2022-03-01
2209,243,42,2022-03-01
1732,243,4,2022-02-01
2210,247,14,2022-03-01
2151,132,4,2022-03-01
2665,140,2,2022-04-01
2212,247,15,2022-03-01
2213,247,21,2022-03-01
2214,247,27,2022-03-01
2216,248,30,2022-03-01
2217,248,38,2022-03-01
2153,133,2,2022-03-01
2666,130,1,2022-04-01
2218,248,35,2022-03-01
2219,248,41,2022-03-01
2154,94,10,2022-03-01
2220,251,8,2022-03-01
2222,251,41,2022-03-01
2224,251,42,2022-03-01
2225,250,42,2022-03-01
1747,248,30,2022-02-01
2226,250,8,2022-03-01
2227,250,44,2022-03-01
2228,250,14,2022-03-01
2229,250,40,2022-03-01
2231,253,33,2022-03-01
2155,140,2,2022-03-01
2232,253,2,2022-03-01
1754,251,44,2022-02-01
2233,253,42,2022-03-01
2234,253,47,2022-03-01
2235,244,35,2022-03-01
2236,244,42,2022-03-01
2238,254,10,2022-03-01
2239,239,23,2022-03-01
2240,243,23,2022-03-01
1761,253,10,2022-02-01
2241,201,2,2022-03-01
2243,201,26,2022-03-01
2244,201,5,2022-03-01
2246,94,3,2022-03-01
2247,92,10,2022-03-01
2248,92,42,2022-03-01
2249,92,12,2022-03-01
1768,244,23,2022-02-01
2251,92,31,2022-03-01
2252,267,33,2022-03-01
2255,267,5,2022-03-01
2256,267,8,2022-03-01
2257,177,8,2022-03-01
2156,130,1,2022-03-01
2258,177,5,2022-03-01
1776,201,5,2022-02-01
2259,177,42,2022-03-01
2650,132,11,2022-04-01
2157,140,1,2022-03-01
2158,132,3,2022-03-01
1783,92,31,2022-02-01
1790,177,5,2022-02-01
2264,298,44,2022-03-01
2265,298,40,2022-03-01
2267,298,14,2022-03-01
1797,298,40,2022-02-01
2268,298,32,2022-03-01
2269,204,44,2022-03-01
2270,300,42,2022-03-01
2272,300,25,2022-03-01
2273,300,26,2022-03-01
2274,300,33,2022-03-01
1804,300,25,2022-02-01
2276,304,26,2022-03-01
2277,304,41,2022-03-01
2278,304,38,2022-03-01
2669,133,3,2022-04-01
2280,201,33,2022-03-01
2282,164,26,2022-03-01
1811,304,2,2022-02-01
2283,164,38,2022-03-01
2284,164,21,2022-03-01
2286,313,30,2022-03-01
2287,313,15,2022-03-01
2289,313,40,2022-03-01
2290,301,30,2022-03-01
2670,77,2,2022-04-01
1818,313,30,2022-02-01
2291,301,33,2022-03-01
2292,301,15,2022-03-01
2293,301,42,2022-03-01
2294,301,20,2022-03-01
2297,341,14,2022-03-01
2298,341,8,2022-03-01
2299,341,31,2022-03-01
1825,301,42,2022-02-01
2300,345,20,2022-03-01
2302,266,47,2022-03-01
2303,266,34,2022-03-01
2006,341,17,2022-02-23
2671,190,10,2022-04-01
2165,190,10,2022-03-01
2305,266,6,2022-03-01
2306,268,27,2022-03-01
2307,268,2,2022-03-01
2308,268,32,2022-03-01
1832,264,11,2022-02-01
2070,1,17,2022-03-01
2672,75,8,2022-04-01
2309,268,35,2022-03-01
2310,268,8,2022-03-01
2312,269,45,2022-03-01
2314,272,32,2022-03-01
1839,268,27,2022-02-01
2315,271,5,2022-03-01
2316,269,41,2022-03-01
2317,271,32,2022-03-01
2318,271,14,2022-03-01
2320,271,31,2022-03-01
2321,272,2,2022-03-01
2322,274,35,2022-03-01
1846,269,17,2022-02-01
2673,70,2,2022-04-01
2323,273,26,2022-03-01
2324,274,30,2022-03-01
2325,272,23,2022-03-01
2327,272,42,2022-03-01
2328,274,39,2022-03-01
2329,274,26,2022-03-01
1853,271,31,2022-02-01
2330,272,3,2022-03-01
2331,271,42,2022-03-01
2332,275,32,2022-03-01
2334,275,2,2022-03-01
2335,275,34,2022-03-01
2336,275,3,2022-03-01
2337,278,44,2022-03-01
1860,272,42,2022-02-01
2338,278,42,2022-03-01
2339,278,25,2022-03-01
2341,278,38,2022-03-01
2342,280,44,2022-03-01
2343,280,42,2022-03-01
1865,275,32,2022-02-01
2344,280,34,2022-03-01
2345,280,39,2022-03-01
2346,280,6,2022-03-01
2348,281,26,2022-03-01
2349,281,25,2022-03-01
2350,281,5,2022-03-01
2351,281,42,2022-03-01
1872,278,25,2022-02-01
2353,276,34,2022-03-01
2354,276,41,2022-03-01
2356,284,15,2022-03-01
2357,284,14,2022-03-01
2358,284,31,2022-03-01
2360,284,32,2022-03-01
2361,283,20,2022-03-01
1879,280,6,2022-02-01
2362,285,34,2022-03-01
2364,283,41,2022-03-01
2365,285,33,2022-03-01
2366,283,44,2022-03-01
2367,285,2,2022-03-01
2368,283,21,2022-03-01
2674,94,4,2022-04-01
1886,276,34,2022-02-01
2369,285,21,2022-03-01
2371,286,2,2022-03-01
2372,286,3,2022-03-01
2373,286,25,2022-03-01
2374,286,5,2022-03-01
2375,287,41,2022-03-01
1893,284,32,2022-02-01
2377,287,45,2022-03-01
2379,287,2,2022-03-01
2380,288,42,2022-03-01
2381,288,2,2022-03-01
2382,288,6,2022-03-01
2667,140,1,2022-04-01
2668,132,3,2022-04-01
1900,285,2,2022-02-01
1907,286,5,2022-02-01
1914,288,2,2022-02-01
2261,177,3,2022-03-01
2262,228,8,2022-03-01
2386,289,4,2022-03-01
2388,289,27,2022-03-01
2389,289,2,2022-03-01
1921,289,27,2022-02-01
2390,290,34,2022-03-01
2391,290,39,2022-03-01
2392,290,11,2022-03-01
2393,290,35,2022-03-01
2395,291,27,2022-03-01
2396,291,41,2022-03-01
2397,291,1,2022-03-01
1928,291,27,2022-02-01
2398,291,34,2022-03-01
2400,292,41,2022-03-01
2401,292,47,2022-03-01
2404,292,38,2022-03-01
2466,1,3,2022-03-08
2405,294,42,2022-03-01
2406,294,31,2022-03-01
1935,292,17,2022-02-01
2407,294,2,2022-03-01
2408,294,25,2022-03-01
2409,294,8,2022-03-01
2411,295,27,2022-03-01
2412,295,26,2022-03-01
2413,295,34,2022-03-01
1942,294,8,2022-02-01
2414,295,33,2022-03-01
2416,296,47,2022-03-01
2417,296,41,2022-03-01
2419,296,2,2022-03-01
2421,305,34,2022-03-01
2422,305,5,2022-03-01
1949,296,47,2022-02-01
2423,306,25,2022-03-01
2424,306,41,2022-03-01
2425,306,42,2022-03-01
2427,307,47,2022-03-01
2496,350,28,2022-03-25
2429,307,42,2022-03-01
2430,307,26,2022-03-01
1956,306,25,2022-02-01
2431,307,8,2022-03-01
2432,306,3,2022-03-01
2434,305,42,2022-03-01
2436,273,25,2022-03-01
2438,273,44,2022-03-01
2499,1,8,2022-03-28
2439,309,11,2022-03-01
1963,307,26,2022-02-01
2440,309,10,2022-03-01
2442,309,25,2022-03-01
2443,309,41,2022-03-01
2525,350,40,2022-03-30
2446,310,44,2022-03-01
2447,310,25,2022-03-01
2448,310,8,2022-03-01
1970,273,17,2022-02-01
2456,75,47,2022-03-01
2534,123,8,2022-03-31
2449,314,32,2022-03-01
2450,326,27,2022-03-01
2452,326,2,2022-03-01
2461,348,5,2022-03-03
2454,326,45,2022-03-01
2457,343,47,2022-03-03
1977,310,41,2022-02-01
2458,343,44,2022-03-03
2462,348,25,2022-03-03
2535,123,30,2022-03-31
2459,343,27,2022-03-03
2460,343,31,2022-03-03
2490,356,30,2022-03-22
2492,356,2,2022-03-22
2493,356,11,2022-03-22
1984,326,17,2022-02-01
2464,348,2,2022-03-03
2494,356,32,2022-03-22
2529,368,34,2022-03-31
2530,368,21,2022-03-31
2465,348,20,2022-03-03
2498,342,15,2022-03-28
2513,342,1,2022-03-28
2514,342,2,2022-03-28
2515,342,25,2022-03-28
2384,288,25,2022-03-01
2385,289,45,2022-03-01
2531,368,45,2022-03-31
2500,361,47,2022-03-28
2501,362,10,2022-03-28
2502,362,33,2022-03-28
2503,362,5,2022-03-28
2504,361,26,2022-03-28
2505,361,42,2022-03-28
2507,361,8,2022-03-28
2509,362,8,2022-03-28
2510,363,42,2022-03-28
2511,363,26,2022-03-28
2516,364,41,2022-03-28
2517,364,34,2022-03-28
2521,365,12,2022-03-29
2522,365,8,2022-03-29
2523,365,30,2022-03-29
2524,365,25,2022-03-29
2528,368,12,2022-03-31
2536,123,40,2022-03-31
2537,123,10,2022-03-31
2538,123,15,2022-03-31
2539,123,12,2022-03-31
2540,123,14,2022-03-31
2541,123,20,2022-03-31
2542,123,21,2022-03-31
2543,123,11,2022-03-31
2544,123,32,2022-03-31
2545,123,34,2022-03-31
2546,123,37,2022-03-31
2547,123,38,2022-03-31
2548,123,2,2022-03-31
2549,123,44,2022-03-31
2550,123,28,2022-03-31
2551,123,39,2022-03-31
2552,123,5,2022-03-31
2553,123,45,2022-03-31
2554,123,1,2022-03-31
2555,123,42,2022-03-31
2556,123,47,2022-03-31
2557,123,26,2022-03-31
2558,123,23,2022-03-31
2559,123,41,2022-03-31
2560,123,3,2022-03-31
2561,123,4,2022-03-31
2562,123,6,2022-03-31
2563,123,25,2022-03-31
2564,123,27,2022-03-31
2565,123,29,2022-03-31
2566,123,31,2022-03-31
2567,123,33,2022-03-31
2568,123,35,2022-03-31
2570,259,11,2022-04-01
2676,133,1,2022-04-01
2572,39,12,2022-04-01
2573,39,44,2022-04-01
2575,184,25,2022-04-01
2569,259,4,2022-04-01
2577,184,26,2022-04-01
2578,184,44,2022-04-01
2580,38,40,2022-04-01
2581,38,31,2022-04-01
2677,229,5,2022-04-01
2582,157,11,2022-04-01
2586,39,41,2022-04-01
2588,157,12,2022-04-01
2678,229,8,2022-04-01
2679,229,3,2022-04-01
2680,229,1,2022-04-01
2589,157,37,2022-04-01
2590,315,10,2022-04-01
2591,157,14,2022-04-01
2592,2,3,2022-04-01
2681,233,26,2022-04-01
2682,233,15,2022-04-01
2174,229,8,2022-03-01
2683,233,34,2022-04-01
2684,233,27,2022-04-01
2685,233,29,2022-04-01
2686,228,26,2022-04-01
2687,228,25,2022-04-01
2688,137,25,2022-04-01
2689,137,2,2022-04-01
2181,233,29,2022-03-01
2690,239,30,2022-04-01
2691,239,41,2022-04-01
2692,239,26,2022-04-01
2693,137,42,2022-04-01
2694,242,40,2022-04-01
2695,242,20,2022-04-01
2696,242,37,2022-04-01
2191,239,26,2022-03-01
2697,242,12,2022-04-01
2698,242,42,2022-04-01
2699,235,3,2022-04-01
2700,235,44,2022-04-01
2701,244,40,2022-04-01
2702,243,4,2022-04-01
2703,245,10,2022-04-01
2198,235,3,2022-03-01
2704,245,42,2022-04-01
2706,245,15,2022-04-01
2707,245,3,2022-04-01
2708,243,42,2022-04-01
2709,247,14,2022-04-01
2710,247,15,2022-04-01
2711,247,21,2022-04-01
2206,245,15,2022-03-01
2713,248,15,2022-04-01
2714,248,30,2022-04-01
2715,248,38,2022-04-01
2716,248,35,2022-04-01
2717,248,41,2022-04-01
2718,251,8,2022-04-01
2720,251,44,2022-04-01
2215,248,15,2022-03-01
2721,251,42,2022-04-01
2722,250,42,2022-04-01
2723,250,8,2022-04-01
2724,250,44,2022-04-01
2725,250,14,2022-04-01
2727,253,10,2022-04-01
2728,253,33,2022-04-01
2223,251,44,2022-03-01
2729,253,2,2022-04-01
2730,253,42,2022-04-01
2731,253,47,2022-04-01
2732,244,35,2022-04-01
2734,244,23,2022-04-01
2735,254,10,2022-04-01
2736,239,23,2022-04-01
2230,253,10,2022-03-01
2737,243,23,2022-04-01
2738,201,2,2022-04-01
2739,201,26,2022-04-01
2741,94,40,2022-04-01
2742,94,3,2022-04-01
2743,92,10,2022-04-01
2744,92,42,2022-04-01
2237,244,23,2022-03-01
2745,92,12,2022-04-01
2746,92,31,2022-04-01
2748,267,10,2022-04-01
2749,267,5,2022-04-01
2750,267,8,2022-04-01
2751,177,8,2022-04-01
2752,177,5,2022-04-01
2245,94,40,2022-03-01
2753,177,42,2022-04-01
2755,228,8,2022-04-01
2756,228,44,2022-04-01
2757,298,44,2022-04-01
2758,298,40,2022-04-01
2759,298,14,2022-04-01
2760,298,32,2022-04-01
2253,267,10,2022-03-01
2762,300,42,2022-04-01
2763,300,10,2022-04-01
2764,300,25,2022-04-01
2765,300,26,2022-04-01
2766,300,33,2022-04-01
2767,304,26,2022-04-01
2769,304,38,2022-04-01
2770,304,2,2022-04-01
2263,228,44,2022-03-01
2571,2,25,2022-04-01
2271,300,10,2022-03-01
2279,304,2,2022-03-01
2281,78,27,2022-03-01
2773,164,26,2022-04-01
2774,164,38,2022-04-01
2776,313,30,2022-04-01
2777,313,15,2022-04-01
2778,313,5,2022-04-01
2779,313,40,2022-04-01
2288,313,5,2022-03-01
2780,301,30,2022-04-01
2781,301,33,2022-04-01
2783,301,42,2022-04-01
2784,301,20,2022-04-01
2785,341,40,2022-04-01
2786,341,14,2022-04-01
2787,341,8,2022-04-01
2295,341,40,2022-03-01
2788,341,31,2022-04-01
2790,75,47,2022-04-01
2791,348,5,2022-04-01
2792,348,25,2022-04-01
2793,348,2,2022-04-01
2794,348,20,2022-04-01
2795,342,15,2022-04-01
2797,342,1,2022-04-01
2798,342,2,2022-04-01
2799,342,25,2022-04-01
2800,266,47,2022-04-01
2512,342,26,2022-03-28
2801,266,34,2022-04-01
2802,266,41,2022-04-01
2804,268,27,2022-04-01
2805,268,2,2022-04-01
2806,268,32,2022-04-01
2807,268,35,2022-04-01
2304,266,41,2022-03-01
2808,268,8,2022-04-01
2809,269,34,2022-04-01
2811,272,32,2022-04-01
2812,271,5,2022-04-01
2813,269,41,2022-04-01
2814,271,32,2022-04-01
2815,271,14,2022-04-01
2311,269,34,2022-03-01
2816,269,35,2022-04-01
2818,272,2,2022-04-01
2819,274,35,2022-04-01
2820,273,26,2022-04-01
2821,274,30,2022-04-01
2822,272,23,2022-04-01
2823,274,34,2022-04-01
2319,269,35,2022-03-01
2825,274,39,2022-04-01
2826,274,26,2022-04-01
2827,272,3,2022-04-01
2828,271,42,2022-04-01
2829,275,32,2022-04-01
2830,275,29,2022-04-01
2832,275,34,2022-04-01
2326,274,34,2022-03-01
2833,275,3,2022-04-01
2834,278,44,2022-04-01
2835,278,42,2022-04-01
2836,278,25,2022-04-01
2837,278,31,2022-04-01
2839,280,44,2022-04-01
2840,280,42,2022-04-01
2333,275,29,2022-03-01
2841,280,34,2022-04-01
2842,280,39,2022-04-01
2843,280,6,2022-04-01
2844,281,10,2022-04-01
2846,281,25,2022-04-01
2847,281,5,2022-04-01
2848,281,42,2022-04-01
2340,278,31,2022-03-01
2849,276,34,2022-04-01
2850,276,41,2022-04-01
2851,283,27,2022-04-01
2853,284,14,2022-04-01
2854,284,31,2022-04-01
2855,284,32,2022-04-01
2856,283,20,2022-04-01
2347,281,10,2022-03-01
2857,285,34,2022-04-01
2858,285,45,2022-04-01
2860,285,33,2022-04-01
2861,283,44,2022-04-01
2862,285,2,2022-04-01
2863,283,21,2022-04-01
2864,285,21,2022-04-01
2355,283,27,2022-03-01
2865,286,42,2022-04-01
2867,286,3,2022-04-01
2868,286,25,2022-04-01
2869,286,5,2022-04-01
2870,287,41,2022-04-01
2871,287,45,2022-04-01
2872,287,6,2022-04-01
2363,285,45,2022-03-01
2874,288,42,2022-04-01
2875,288,2,2022-04-01
2876,288,6,2022-04-01
2877,288,25,2022-04-01
2878,289,45,2022-04-01
2879,289,4,2022-04-01
2881,289,27,2022-04-01
2370,286,42,2022-03-01
2882,289,2,2022-04-01
2883,290,34,2022-04-01
2884,290,39,2022-04-01
2885,290,11,2022-04-01
2886,290,35,2022-04-01
2888,291,27,2022-04-01
2889,291,41,2022-04-01
2378,287,6,2022-03-01
2890,291,1,2022-04-01
2891,291,34,2022-04-01
2892,292,41,2022-04-01
2893,292,47,2022-04-01
2895,292,38,2022-04-01
2896,294,42,2022-04-01
2387,289,30,2022-03-01
2394,290,27,2022-03-01
2403,292,33,2022-03-01
2772,78,27,2022-04-01
2899,294,25,2022-04-01
2900,294,8,2022-04-01
2901,295,25,2022-04-01
2410,295,25,2022-03-01
2902,295,27,2022-04-01
2904,295,34,2022-04-01
2905,295,33,2022-04-01
2906,296,47,2022-04-01
2907,296,41,2022-04-01
2908,296,27,2022-04-01
2909,296,2,2022-04-01
2418,296,27,2022-03-01
2911,305,5,2022-04-01
2912,306,25,2022-04-01
2913,306,41,2022-04-01
2914,306,42,2022-04-01
2915,306,33,2022-04-01
2916,307,47,2022-04-01
2918,307,26,2022-04-01
2426,306,33,2022-03-01
2919,307,8,2022-04-01
2920,306,3,2022-04-01
2921,305,42,2022-04-01
2922,273,47,2022-04-01
2923,273,25,2022-04-01
2925,309,11,2022-04-01
2926,309,10,2022-04-01
2435,273,47,2022-03-01
2927,309,25,2022-04-01
2928,309,41,2022-04-01
2929,310,41,2022-04-01
2930,310,44,2022-04-01
2932,310,8,2022-04-01
2933,314,32,2022-04-01
2934,326,27,2022-04-01
2444,310,41,2022-03-01
2935,326,2,2022-04-01
2936,326,26,2022-04-01
2937,326,45,2022-04-01
2938,335,20,2022-04-01
2939,335,21,2022-04-01
2940,335,44,2022-04-01
2941,335,27,2022-04-01
2453,326,26,2022-03-01
2942,343,47,2022-04-01
2943,343,44,2022-04-01
1998,335,20,2022-02-17
2945,343,31,2022-04-01
2946,356,30,2022-04-01
2947,356,10,2022-04-01
2948,356,2,2022-04-01
2949,356,11,2022-04-01
2950,356,32,2022-04-01
2952,370,41,2022-04-01
2953,370,32,2022-04-01
2954,370,21,2022-04-01
2491,356,10,2022-03-22
2955,370,27,2022-04-01
2956,372,26,2022-04-04
2957,372,25,2022-04-04
2959,372,11,2022-04-04
2532,368,26,2022-03-31
2506,362,41,2022-03-28
2519,364,15,2022-03-28
2976,204,25,2022-04-04
2898,294,2,2022-04-01
2960,372,8,2022-04-04
2961,373,3,2022-04-04
2962,373,8,2022-04-04
2963,373,25,2022-04-04
2965,373,1,2022-04-04
2966,369,11,2022-04-04
2967,369,29,2022-04-04
2968,369,2,2022-04-04
2970,369,4,2022-04-04
2971,374,26,2022-04-04
2972,374,31,2022-04-04
2973,374,45,2022-04-04
2975,374,39,2022-04-04
2978,376,30,2022-04-07
2979,376,32,2022-04-07
2980,376,31,2022-04-07
2982,376,2,2022-04-07
3030,368,34,2022-04-11
3031,368,21,2022-04-11
3032,368,45,2022-04-11
3034,368,26,2022-04-11
3035,361,47,2022-04-11
3036,361,26,2022-04-11
2977,375,30,2022-04-06
2985,377,47,2022-04-07
2986,377,26,2022-04-07
2987,377,11,2022-04-07
2988,377,25,2022-04-07
2992,380,42,2022-04-08
2993,381,34,2022-04-08
2994,381,42,2022-04-08
2995,382,42,2022-04-08
2997,382,44,2022-04-08
2998,382,26,2022-04-08
2999,382,25,2022-04-08
3000,383,47,2022-04-08
3002,383,44,2022-04-08
3003,383,5,2022-04-08
3004,383,25,2022-04-08
3010,384,21,2022-04-11
3012,384,35,2022-04-11
3013,384,47,2022-04-11
3014,384,31,2022-04-11
3015,388,10,2022-04-11
3017,385,12,2022-04-11
3018,385,25,2022-04-11
3019,385,4,2022-04-11
3020,385,55,2022-04-11
3022,392,10,2022-04-11
3023,392,8,2022-04-11
3024,392,5,2022-04-11
3025,392,20,2022-04-11
3027,375,21,2022-04-11
3028,375,34,2022-04-11
3029,375,35,2022-04-11
2990,360,30,2022-04-08
3006,371,42,2022-04-11
3007,371,38,2022-04-11
3008,371,2,2022-04-11
3009,371,23,2022-04-11
3127,412,20,2022-04-21
3128,412,21,2022-04-21
3130,412,34,2022-04-21
3094,337,2,2022-04-13
3095,335,26,2022-04-13
3097,337,3,2022-04-13
3098,337,33,2022-04-13
3099,401,41,2022-04-13
3100,402,11,2022-04-13
3102,402,2,2022-04-13
3103,402,32,2022-04-13
3104,402,28,2022-04-13
3105,401,27,2022-04-13
3107,401,44,2022-04-13
3116,408,44,2022-04-19
3117,408,47,2022-04-19
3118,408,32,2022-04-19
3120,408,8,2022-04-19
3159,424,21,2022-04-25
3160,424,26,2022-04-25
3161,424,41,2022-04-25
3163,424,56,2022-04-25
3187,406,26,2022-04-27
3188,406,55,2022-04-27
3189,406,41,2022-04-27
3191,406,34,2022-04-27
3037,361,42,2022-04-11
3038,361,8,2022-04-11
3039,362,10,2022-04-11
3041,362,5,2022-04-11
3042,362,8,2022-04-11
3043,362,41,2022-04-11
3044,363,42,2022-04-11
3046,364,41,2022-04-11
3047,364,34,2022-04-11
3048,364,15,2022-04-11
3049,365,12,2022-04-11
3051,365,30,2022-04-11
3052,365,25,2022-04-11
3086,399,26,2022-04-13
3087,399,3,2022-04-13
3090,399,5,2022-04-13
3091,399,2,2022-04-13
3121,410,44,2022-04-21
3122,410,41,2022-04-21
3124,410,47,2022-04-21
3125,410,8,2022-04-21
3053,394,29,2022-04-11
3054,394,20,2022-04-11
3056,394,14,2022-04-11
3057,391,2,2022-04-12
3058,391,33,2022-04-12
3059,391,6,2022-04-12
3061,391,3,2022-04-12
3062,395,25,2022-04-12
3063,395,39,2022-04-12
3064,395,34,2022-04-12
3066,395,45,2022-04-12
3068,396,33,2022-04-12
3069,396,10,2022-04-12
3070,396,2,2022-04-12
3072,398,2,2022-04-12
3073,398,26,2022-04-12
3074,390,2,2022-04-12
3075,398,37,2022-04-12
3077,390,32,2022-04-12
3078,390,33,2022-04-12
3079,390,23,2022-04-12
3080,387,8,2022-04-12
3082,387,30,2022-04-12
3083,387,55,2022-04-12
3084,387,1,2022-04-12
3111,388,34,2022-04-19
3113,388,31,2022-04-19
3114,388,26,2022-04-19
3131,414,4,2022-04-22
3132,415,34,2022-04-22
3134,414,41,2022-04-22
3135,415,55,2022-04-22
3136,415,45,2022-04-22
3137,415,35,2022-04-22
3139,415,14,2022-04-22
3140,414,35,2022-04-22
3141,417,47,2022-04-22
3142,417,8,2022-04-22
3144,417,44,2022-04-22
3145,417,45,2022-04-22
3152,421,47,2022-04-23
3153,421,8,2022-04-23
3155,421,40,2022-04-23
3156,421,27,2022-04-23
3157,422,41,2022-04-25
3158,422,34,2022-04-25
3166,427,2,2022-04-25
3167,427,1,2022-04-25
3168,427,3,2022-04-25
3169,427,23,2022-04-25
3171,429,8,2022-04-25
3172,429,40,2022-04-25
3173,429,44,2022-04-25
3174,429,56,2022-04-25
3176,430,44,2022-04-26
3182,432,41,2022-04-26
3183,432,34,2022-04-26
3184,432,8,2022-04-26
3186,432,26,2022-04-26
3192,434,42,2022-04-27
3193,434,11,2022-04-27
3146,418,38,2022-04-22
3148,418,42,2022-04-22
3149,418,31,2022-04-22
3150,418,10,2022-04-22
3179,409,15,2022-04-26
3181,409,12,2022-04-26
3085,329,20,2022-04-13
3088,329,55,2022-04-13
3108,38,29,2022-04-13
3110,350,30,2022-04-18
3115,1,10,2022-04-19
