id,account_id,project_id,date
3151,184,37,2022-04-22
3194,360,55,2022-04-28
3198,350,3,2022-04-29
3200,350,15,2022-04-29
3206,123,8,2022-04-30
3207,123,30,2022-04-30
3208,123,40,2022-04-30
3209,123,10,2022-04-30
3210,123,15,2022-04-30
3211,123,12,2022-04-30
3212,123,14,2022-04-30
3213,123,20,2022-04-30
3214,123,21,2022-04-30
3215,123,11,2022-04-30
3216,123,32,2022-04-30
3217,123,34,2022-04-30
3218,123,37,2022-04-30
3219,123,38,2022-04-30
3220,123,2,2022-04-30
3221,123,44,2022-04-30
3222,123,28,2022-04-30
3223,123,39,2022-04-30
3224,123,5,2022-04-30
3225,123,45,2022-04-30
3226,123,1,2022-04-30
3227,123,42,2022-04-30
3228,123,47,2022-04-30
3229,123,26,2022-04-30
3230,123,23,2022-04-30
3231,123,41,2022-04-30
3232,123,3,2022-04-30
3233,123,4,2022-04-30
3234,123,6,2022-04-30
3235,123,25,2022-04-30
3236,123,27,2022-04-30
3237,123,29,2022-04-30
3238,123,31,2022-04-30
3239,123,33,2022-04-30
3240,123,35,2022-04-30
3241,123,55,2022-04-30
3242,123,56,2022-04-30
3243,123,57,2022-04-30
3244,259,4,2022-05-01
3245,259,11,2022-05-01
3246,164,5,2022-05-01
3250,75,1,2022-05-01
3256,224,8,2022-05-01
3257,224,6,2022-05-01
3258,224,1,2022-05-01
3259,224,2,2022-05-01
3261,224,12,2022-05-01
3262,71,2,2022-05-01
3263,71,10,2022-05-01
3264,78,15,2022-05-01
3265,75,25,2022-05-01
3266,69,8,2022-05-01
3267,204,5,2022-05-01
3268,204,3,2022-05-01
3269,204,1,2022-05-01
3270,78,5,2022-05-01
3271,78,11,2022-05-01
3272,78,2,2022-05-01
3273,190,3,2022-05-01
3274,190,1,2022-05-01
2643,190,8,2022-04-01
3275,190,8,2022-05-01
2645,133,8,2022-04-01
3276,133,8,2022-05-01
2646,70,1,2022-04-01
3277,70,1,2022-05-01
3278,77,3,2022-05-01
3279,130,10,2022-05-01
3280,132,11,2022-05-01
3281,72,12,2022-05-01
3282,137,8,2022-05-01
3283,69,3,2022-05-01
3284,130,5,2022-05-01
3285,77,1,2022-05-01
2657,70,5,2022-04-01
3286,70,5,2022-05-01
3287,69,1,2022-05-01
3288,130,2,2022-05-01
3289,140,8,2022-05-01
3290,69,5,2022-05-01
3291,132,4,2022-05-01
3292,133,2,2022-05-01
2664,94,10,2022-04-01
3293,94,10,2022-05-01
3294,140,2,2022-05-01
3295,130,1,2022-05-01
3296,140,1,2022-05-01
3297,132,3,2022-05-01
2771,201,33,2022-04-01
3298,201,33,2022-05-01
3299,133,3,2022-05-01
3300,77,2,2022-05-01
3301,190,10,2022-05-01
3302,75,8,2022-05-01
3303,70,2,2022-05-01
3304,94,4,2022-05-01
2675,94,1,2022-04-01
3305,94,1,2022-05-01
3306,133,1,2022-05-01
3311,233,26,2022-05-01
3312,233,15,2022-05-01
3313,233,34,2022-05-01
3314,233,27,2022-05-01
3315,233,29,2022-05-01
3316,228,26,2022-05-01
3317,228,25,2022-05-01
3318,137,25,2022-05-01
3319,137,2,2022-05-01
3323,137,42,2022-05-01
3324,242,40,2022-05-01
3325,242,20,2022-05-01
3326,242,37,2022-05-01
3327,242,12,2022-05-01
3328,242,42,2022-05-01
3329,235,3,2022-05-01
3330,235,44,2022-05-01
3331,244,40,2022-05-01
3332,243,4,2022-05-01
3333,245,10,2022-05-01
3334,245,42,2022-05-01
2705,245,23,2022-04-01
3335,245,23,2022-05-01
3336,245,15,2022-05-01
3201,436,26,2022-04-29
3202,436,3,2022-04-29
3203,436,42,2022-04-29
3205,436,1,2022-04-29
3337,245,3,2022-05-01
3338,243,42,2022-05-01
3339,247,14,2022-05-01
3340,247,15,2022-05-01
3341,247,21,2022-05-01
2712,247,27,2022-04-01
3342,247,27,2022-05-01
3343,248,15,2022-05-01
3344,248,30,2022-05-01
3345,248,38,2022-05-01
3346,248,35,2022-05-01
3347,248,41,2022-05-01
3348,251,8,2022-05-01
2719,251,41,2022-04-01
3349,251,41,2022-05-01
3350,251,44,2022-05-01
3351,251,42,2022-05-01
3352,250,42,2022-05-01
3353,250,8,2022-05-01
3354,250,44,2022-05-01
3355,250,14,2022-05-01
2726,250,40,2022-04-01
3356,250,40,2022-05-01
3362,244,35,2022-05-01
2733,244,42,2022-04-01
3363,244,42,2022-05-01
3364,244,23,2022-05-01
3365,254,10,2022-05-01
3367,243,23,2022-05-01
3368,201,2,2022-05-01
3369,201,26,2022-05-01
2740,201,5,2022-04-01
3370,201,5,2022-05-01
3371,94,40,2022-05-01
3372,94,3,2022-05-01
3373,92,10,2022-05-01
3374,92,42,2022-05-01
3375,92,12,2022-05-01
3376,92,31,2022-05-01
2747,267,33,2022-04-01
3377,267,33,2022-05-01
3378,267,10,2022-05-01
3379,267,5,2022-05-01
3380,267,8,2022-05-01
3381,177,8,2022-05-01
3382,177,5,2022-05-01
3383,177,42,2022-05-01
2754,177,3,2022-04-01
3384,177,3,2022-05-01
3385,228,8,2022-05-01
3386,228,44,2022-05-01
2761,204,44,2022-04-01
3391,204,44,2022-05-01
3392,300,42,2022-05-01
3393,300,10,2022-05-01
3394,300,25,2022-05-01
3395,300,26,2022-05-01
3396,300,33,2022-05-01
2768,304,41,2022-04-01
3401,78,27,2022-05-01
3402,164,26,2022-05-01
3403,164,38,2022-05-01
2775,164,21,2022-04-01
3404,164,21,2022-05-01
3405,313,30,2022-05-01
3406,313,15,2022-05-01
3407,313,5,2022-05-01
3408,313,40,2022-05-01
3409,301,30,2022-05-01
3410,301,33,2022-05-01
2782,301,15,2022-04-01
3411,301,15,2022-05-01
3412,301,42,2022-05-01
3413,301,20,2022-05-01
3414,341,40,2022-05-01
3415,341,14,2022-05-01
3416,341,8,2022-05-01
3417,341,31,2022-05-01
2789,345,20,2022-04-01
3419,75,47,2022-05-01
3420,348,5,2022-05-01
3421,348,25,2022-05-01
3422,348,2,2022-05-01
3423,348,20,2022-05-01
3424,342,15,2022-05-01
2796,342,26,2022-04-01
3425,342,26,2022-05-01
3426,342,1,2022-05-01
3427,342,2,2022-05-01
3428,342,25,2022-05-01
3429,204,25,2022-05-01
3126,412,15,2022-04-21
3430,412,15,2022-05-01
3431,412,20,2022-05-01
3432,412,21,2022-05-01
3129,412,38,2022-04-21
3433,412,38,2022-05-01
3434,412,34,2022-05-01
3435,266,47,2022-05-01
3436,266,34,2022-05-01
3437,266,41,2022-05-01
2803,266,6,2022-04-01
3438,266,6,2022-05-01
3439,268,27,2022-05-01
3440,268,2,2022-05-01
3441,268,32,2022-05-01
3442,268,35,2022-05-01
3443,268,8,2022-05-01
3444,269,34,2022-05-01
2810,269,45,2022-04-01
3445,269,45,2022-05-01
3446,272,32,2022-05-01
3447,271,5,2022-05-01
3448,269,41,2022-05-01
3449,271,32,2022-05-01
3450,271,14,2022-05-01
3451,269,35,2022-05-01
2817,271,31,2022-04-01
3452,271,31,2022-05-01
3453,272,2,2022-05-01
3454,274,35,2022-05-01
3455,273,26,2022-05-01
3456,274,30,2022-05-01
3457,272,23,2022-05-01
3458,274,34,2022-05-01
2824,272,42,2022-04-01
3459,272,42,2022-05-01
3460,274,39,2022-05-01
3461,274,26,2022-05-01
3462,272,3,2022-05-01
3463,271,42,2022-05-01
3464,275,32,2022-05-01
3465,275,29,2022-05-01
2831,275,2,2022-04-01
3466,275,2,2022-05-01
3467,275,34,2022-05-01
3468,275,3,2022-05-01
3469,278,44,2022-05-01
3470,278,42,2022-05-01
3471,278,25,2022-05-01
3472,278,31,2022-05-01
2838,278,38,2022-04-01
3473,278,38,2022-05-01
3474,280,44,2022-05-01
3475,280,42,2022-05-01
3476,280,34,2022-05-01
3477,280,39,2022-05-01
3478,280,6,2022-05-01
3479,281,10,2022-05-01
2845,281,26,2022-04-01
3480,281,26,2022-05-01
3481,281,25,2022-05-01
3482,281,5,2022-05-01
3483,281,42,2022-05-01
3484,276,34,2022-05-01
3485,276,41,2022-05-01
3486,283,27,2022-05-01
2852,284,15,2022-04-01
3487,284,15,2022-05-01
3488,284,14,2022-05-01
3489,284,31,2022-05-01
3490,284,32,2022-05-01
3491,283,20,2022-05-01
3492,285,34,2022-05-01
3493,285,45,2022-05-01
2859,283,41,2022-04-01
3494,283,41,2022-05-01
3495,285,33,2022-05-01
3496,283,44,2022-05-01
3497,285,2,2022-05-01
3498,283,21,2022-05-01
3499,285,21,2022-05-01
3500,286,42,2022-05-01
2866,286,2,2022-04-01
3501,286,2,2022-05-01
3502,286,3,2022-05-01
3503,286,25,2022-05-01
3504,286,5,2022-05-01
3505,287,41,2022-05-01
3506,287,45,2022-05-01
3507,287,6,2022-05-01
2873,287,2,2022-04-01
3508,287,2,2022-05-01
3509,288,42,2022-05-01
3510,288,2,2022-05-01
3511,288,6,2022-05-01
3512,288,25,2022-05-01
3513,289,45,2022-05-01
3514,289,4,2022-05-01
2880,289,30,2022-04-01
3515,289,30,2022-05-01
3516,289,27,2022-05-01
3517,289,2,2022-05-01
3518,290,34,2022-05-01
3519,290,39,2022-05-01
3520,290,11,2022-05-01
3521,290,35,2022-05-01
2887,290,27,2022-04-01
3522,290,27,2022-05-01
3523,291,27,2022-05-01
3524,291,41,2022-05-01
3525,291,1,2022-05-01
3526,291,34,2022-05-01
3527,292,41,2022-05-01
3528,292,47,2022-05-01
2894,292,33,2022-04-01
3529,292,33,2022-05-01
3530,292,38,2022-05-01
3531,294,42,2022-05-01
2897,294,31,2022-04-01
3532,294,31,2022-05-01
3533,294,2,2022-05-01
3534,294,25,2022-05-01
3535,294,8,2022-05-01
3536,295,25,2022-05-01
3537,295,27,2022-05-01
2903,295,26,2022-04-01
3538,295,26,2022-05-01
3539,295,34,2022-05-01
3540,295,33,2022-05-01
3541,296,47,2022-05-01
3542,296,41,2022-05-01
3543,296,27,2022-05-01
3544,296,2,2022-05-01
2910,305,34,2022-04-01
3545,305,34,2022-05-01
3546,305,5,2022-05-01
3547,306,25,2022-05-01
3548,306,41,2022-05-01
3549,306,42,2022-05-01
3550,306,33,2022-05-01
3551,307,47,2022-05-01
2917,307,42,2022-04-01
3552,307,42,2022-05-01
3553,307,26,2022-05-01
3554,307,8,2022-05-01
3555,306,3,2022-05-01
3556,305,42,2022-05-01
3557,273,47,2022-05-01
3558,273,25,2022-05-01
2924,273,44,2022-04-01
3559,273,44,2022-05-01
3560,309,11,2022-05-01
3561,309,10,2022-05-01
3562,309,25,2022-05-01
3563,309,41,2022-05-01
3564,310,41,2022-05-01
3565,310,44,2022-05-01
2931,310,25,2022-04-01
3566,310,25,2022-05-01
3567,310,8,2022-05-01
3568,314,32,2022-05-01
3569,326,27,2022-05-01
3570,326,2,2022-05-01
3571,326,26,2022-05-01
3572,326,45,2022-05-01
2989,266,26,2022-04-07
3573,266,26,2022-05-01
3574,335,20,2022-05-01
3575,335,21,2022-05-01
3576,335,44,2022-05-01
3577,335,27,2022-05-01
3578,343,47,2022-05-01
3579,343,44,2022-05-01
2944,343,27,2022-04-01
3580,343,27,2022-05-01
3581,343,31,2022-05-01
3582,356,30,2022-05-01
3583,356,10,2022-05-01
3584,356,2,2022-05-01
3585,356,11,2022-05-01
3586,356,32,2022-05-01
3588,337,2,2022-05-01
3589,335,26,2022-05-01
3096,337,23,2022-04-13
3590,337,23,2022-05-01
3591,337,3,2022-05-01
3592,337,33,2022-05-01
3593,401,41,2022-05-01
3594,402,11,2022-05-01
3101,402,30,2022-04-13
3595,402,30,2022-05-01
3596,402,2,2022-05-01
3597,402,32,2022-05-01
3598,402,28,2022-05-01
3599,401,27,2022-05-01
3106,343,20,2022-04-13
3600,343,20,2022-05-01
3601,401,44,2022-05-01
3602,408,44,2022-05-01
3603,408,47,2022-05-01
3604,408,32,2022-05-01
3119,408,26,2022-04-19
3605,408,26,2022-05-01
3606,408,8,2022-05-01
3607,424,21,2022-05-01
3608,424,26,2022-05-01
3609,424,41,2022-05-01
3162,424,3,2022-04-25
3610,424,3,2022-05-01
3611,424,56,2022-05-01
3612,406,26,2022-05-01
3613,406,55,2022-05-01
3614,406,41,2022-05-01
3190,406,21,2022-04-27
3615,406,21,2022-05-01
3616,406,34,2022-05-01
2951,370,35,2022-04-01
3617,370,35,2022-05-01
3618,370,41,2022-05-01
3619,370,32,2022-05-01
3620,370,21,2022-05-01
3621,370,27,2022-05-01
3622,372,26,2022-05-01
3623,372,25,2022-05-01
2958,372,21,2022-04-04
3624,372,21,2022-05-01
3625,372,11,2022-05-01
3626,372,8,2022-05-01
3627,373,3,2022-05-01
3628,373,8,2022-05-01
3629,373,25,2022-05-01
2964,373,42,2022-04-04
3630,373,42,2022-05-01
3631,373,1,2022-05-01
3632,369,11,2022-05-01
3633,369,29,2022-05-01
3634,369,2,2022-05-01
2969,369,34,2022-04-04
3635,369,34,2022-05-01
3636,369,4,2022-05-01
3637,374,26,2022-05-01
3638,374,31,2022-05-01
3639,374,45,2022-05-01
2974,374,41,2022-04-04
3640,374,41,2022-05-01
3641,374,39,2022-05-01
3642,376,30,2022-05-01
3643,376,32,2022-05-01
3644,376,31,2022-05-01
2981,376,14,2022-04-07
3645,376,14,2022-05-01
3646,376,2,2022-05-01
3647,368,34,2022-05-01
3648,368,21,2022-05-01
3649,368,45,2022-05-01
3033,368,12,2022-04-11
3650,368,12,2022-05-01
3651,368,26,2022-05-01
3652,361,47,2022-05-01
3653,361,26,2022-05-01
3654,361,42,2022-05-01
3655,361,8,2022-05-01
3656,362,10,2022-05-01
3040,362,33,2022-04-11
3657,362,33,2022-05-01
3658,362,5,2022-05-01
3659,362,8,2022-05-01
3660,362,41,2022-05-01
3661,363,42,2022-05-01
3045,363,26,2022-04-11
3662,363,26,2022-05-01
3663,364,41,2022-05-01
3664,364,34,2022-05-01
3665,364,15,2022-05-01
3666,365,12,2022-05-01
3050,365,8,2022-04-11
3667,365,8,2022-05-01
3668,365,30,2022-05-01
3669,365,25,2022-05-01
3670,399,26,2022-05-01
3671,399,3,2022-05-01
3089,399,8,2022-04-13
3672,399,8,2022-05-01
3673,399,5,2022-05-01
3674,399,2,2022-05-01
3675,410,44,2022-05-01
3676,410,41,2022-05-01
3123,410,1,2022-04-21
3677,410,1,2022-05-01
3678,410,47,2022-05-01
3679,410,8,2022-05-01
3680,375,30,2022-05-01
2984,377,44,2022-04-07
3681,377,44,2022-05-01
3682,377,47,2022-05-01
3683,377,26,2022-05-01
3684,377,11,2022-05-01
3685,377,25,2022-05-01
2991,380,41,2022-04-08
3686,380,41,2022-05-01
3687,380,42,2022-05-01
3688,381,34,2022-05-01
3689,381,42,2022-05-01
3690,382,42,2022-05-01
2996,382,8,2022-04-08
3691,382,8,2022-05-01
3692,382,44,2022-05-01
3693,382,26,2022-05-01
3694,382,25,2022-05-01
3695,383,47,2022-05-01
3001,383,26,2022-04-08
3696,383,26,2022-05-01
3697,383,44,2022-05-01
3698,383,5,2022-05-01
3699,383,25,2022-05-01
3700,384,21,2022-05-01
3011,384,2,2022-04-11
3701,384,2,2022-05-01
3702,384,35,2022-05-01
3703,384,47,2022-05-01
3704,384,31,2022-05-01
3705,388,10,2022-05-01
3016,385,11,2022-04-11
3706,385,11,2022-05-01
3707,385,12,2022-05-01
3708,385,25,2022-05-01
3709,385,4,2022-05-01
3710,385,55,2022-05-01
3021,392,44,2022-04-11
3711,392,44,2022-05-01
3712,392,10,2022-05-01
3713,392,8,2022-05-01
3714,392,5,2022-05-01
3715,392,20,2022-05-01
3026,375,12,2022-04-11
3716,375,12,2022-05-01
3717,375,21,2022-05-01
3718,375,34,2022-05-01
3719,375,35,2022-05-01
3720,394,29,2022-05-01
3721,394,20,2022-05-01
3055,394,38,2022-04-11
3722,394,38,2022-05-01
3723,394,14,2022-05-01
3724,391,2,2022-05-01
3725,391,33,2022-05-01
3726,391,6,2022-05-01
3060,391,31,2022-04-12
3727,391,31,2022-05-01
3728,391,3,2022-05-01
3729,395,25,2022-05-01
3730,395,39,2022-05-01
3731,395,34,2022-05-01
3065,395,14,2022-04-12
3732,395,14,2022-05-01
3733,395,45,2022-05-01
3734,396,33,2022-05-01
3735,396,10,2022-05-01
3736,396,2,2022-05-01
3071,398,25,2022-04-12
3737,398,25,2022-05-01
3738,398,2,2022-05-01
3739,398,26,2022-05-01
3740,390,2,2022-05-01
3741,398,37,2022-05-01
3076,390,45,2022-04-12
3742,390,45,2022-05-01
3743,390,32,2022-05-01
3744,390,33,2022-05-01
3745,390,23,2022-05-01
3746,387,8,2022-05-01
3081,387,26,2022-04-12
3747,387,26,2022-05-01
3748,387,30,2022-05-01
3749,387,55,2022-05-01
3750,387,1,2022-05-01
3751,388,34,2022-05-01
3112,388,2,2022-04-19
3752,388,2,2022-05-01
3753,388,31,2022-05-01
3754,388,26,2022-05-01
3755,414,4,2022-05-01
3756,415,34,2022-05-01
3133,414,10,2022-04-22
3757,414,10,2022-05-01
3758,414,41,2022-05-01
3759,415,55,2022-05-01
3760,415,45,2022-05-01
3761,415,35,2022-05-01
3138,414,26,2022-04-22
3762,414,26,2022-05-01
3763,415,14,2022-05-01
3764,414,35,2022-05-01
3765,417,47,2022-05-01
3766,417,8,2022-05-01
3143,417,21,2022-04-22
3767,417,21,2022-05-01
3768,417,44,2022-05-01
3769,417,45,2022-05-01
3770,421,47,2022-05-01
3771,421,8,2022-05-01
3154,421,45,2022-04-23
3772,421,45,2022-05-01
3773,421,40,2022-05-01
3774,421,27,2022-05-01
3775,422,41,2022-05-01
3776,422,34,2022-05-01
3165,427,42,2022-04-25
3777,427,42,2022-05-01
3778,427,2,2022-05-01
3779,427,1,2022-05-01
3780,427,3,2022-05-01
3781,427,23,2022-05-01
3170,429,47,2022-04-25
3782,429,47,2022-05-01
3783,429,8,2022-05-01
3784,429,40,2022-05-01
3785,429,44,2022-05-01
3786,429,56,2022-05-01
3175,430,42,2022-04-26
3787,430,42,2022-05-01
3788,430,44,2022-05-01
3789,432,41,2022-05-01
3790,432,34,2022-05-01
3791,432,8,2022-05-01
3185,432,21,2022-04-26
3792,432,21,2022-05-01
3793,432,26,2022-05-01
3794,434,42,2022-05-01
3795,434,11,2022-05-01
3796,418,38,2022-05-01
3147,418,44,2022-04-22
3797,418,44,2022-05-01
3798,418,42,2022-05-01
3799,418,31,2022-05-01
3800,418,10,2022-05-01
3801,409,15,2022-05-01
3180,409,20,2022-04-26
3802,409,20,2022-05-01
3803,409,12,2022-05-01
3804,436,26,2022-05-01
3805,436,3,2022-05-01
3806,436,42,2022-05-01
3204,436,44,2022-04-29
3807,436,44,2022-05-01
3808,436,1,2022-05-01
3809,39,14,2022-05-01
3810,329,40,2022-05-01
3811,39,34,2022-05-01
3812,2,1,2022-05-01
3813,329,30,2022-05-01
3814,329,14,2022-05-01
3815,1,3,2022-05-01
3816,350,28,2022-05-01
3817,1,8,2022-05-01
3818,350,40,2022-05-01
3819,157,47,2022-05-01
3820,2,25,2022-05-01
3821,39,12,2022-05-01
3822,39,44,2022-05-01
3823,184,25,2022-05-01
2576,184,42,2022-04-01
3824,184,42,2022-05-01
3825,184,26,2022-05-01
3826,184,44,2022-05-01
3827,38,40,2022-05-01
3828,38,31,2022-05-01
3829,157,11,2022-05-01
3830,39,41,2022-05-01
2587,38,38,2022-04-01
3831,38,38,2022-05-01
3832,157,12,2022-05-01
3833,157,37,2022-05-01
3834,315,10,2022-05-01
3835,157,14,2022-05-01
3836,2,3,2022-05-01
3837,360,30,2022-05-01
3005,371,8,2022-04-10
3838,371,8,2022-05-01
3839,371,42,2022-05-01
3840,371,38,2022-05-01
3841,371,2,2022-05-01
3842,371,23,2022-05-01
3843,329,20,2022-05-01
3844,329,55,2022-05-01
3845,38,29,2022-05-01
3109,38,42,2022-04-13
3846,38,42,2022-05-01
3847,350,30,2022-05-01
3848,1,10,2022-05-01
3849,184,37,2022-05-01
3850,360,55,2022-05-01
3940,488,42,2022-05-11
3852,350,3,2022-05-01
3853,350,15,2022-05-01
3854,437,1,2022-05-01
3855,438,8,2022-05-02
3856,438,44,2022-05-02
3857,438,26,2022-05-02
3858,438,27,2022-05-02
3859,438,47,2022-05-02
3861,439,2,2022-05-03
3862,439,26,2022-05-03
3863,360,41,2022-05-03
3864,440,15,2022-05-03
3865,440,30,2022-05-03
3866,440,34,2022-05-03
3867,440,2,2022-05-03
3868,440,57,2022-05-03
3870,439,32,2022-05-04
3871,443,57,2022-05-04
3872,443,2,2022-05-04
3873,443,23,2022-05-04
3874,443,33,2022-05-04
3875,443,28,2022-05-04
3876,439,21,2022-05-04
3877,447,25,2022-05-06
3878,447,12,2022-05-06
3879,447,42,2022-05-06
3880,447,45,2022-05-06
3881,447,15,2022-05-06
3882,448,21,2022-05-06
3883,448,31,2022-05-06
3884,448,57,2022-05-06
3885,448,23,2022-05-06
3886,448,25,2022-05-06
3889,451,31,2022-05-09
3890,451,2,2022-05-09
3891,451,32,2022-05-09
3892,451,42,2022-05-09
3893,451,3,2022-05-09
3894,366,3,2022-05-09
3895,366,26,2022-05-09
3896,452,14,2022-05-09
3897,452,34,2022-05-09
3898,452,39,2022-05-09
3899,452,45,2022-05-09
3900,452,27,2022-05-09
3901,366,6,2022-05-09
3902,366,5,2022-05-09
3903,366,59,2022-05-09
3904,1,2,2022-05-09
3905,453,42,2022-05-09
3906,453,1,2022-05-09
3907,453,44,2022-05-09
3908,453,8,2022-05-09
3909,453,41,2022-05-09
3910,360,47,2022-05-10
3911,164,1,2022-05-10
3912,305,57,2022-05-10
3913,305,38,2022-05-10
3914,337,57,2022-05-10
3915,71,47,2022-05-10
3916,71,1,2022-05-10
3917,71,57,2022-05-10
3918,69,25,2022-05-10
3919,468,47,2022-05-11
3920,468,25,2022-05-11
3921,468,8,2022-05-11
3922,468,44,2022-05-11
3923,468,41,2022-05-11
3924,470,47,2022-05-11
3925,456,6,2022-05-11
3926,470,8,2022-05-11
3927,456,2,2022-05-11
3928,470,25,2022-05-11
3929,470,44,2022-05-11
3930,456,57,2022-05-11
3931,456,33,2022-05-11
3932,470,26,2022-05-11
3933,456,32,2022-05-11
3934,2,14,2022-05-11
3935,411,42,2022-05-11
3936,486,44,2022-05-11
3937,487,42,2022-05-11
3938,486,42,2022-05-11
3939,488,41,2022-05-11
3941,486,1,2022-05-11
3942,488,26,2022-05-11
3943,486,41,2022-05-11
3944,488,44,2022-05-11
3945,488,3,2022-05-11
3946,487,25,2022-05-11
3947,486,3,2022-05-11
3948,487,26,2022-05-11
3949,487,1,2022-05-11
3950,487,2,2022-05-11
3951,491,12,2022-05-11
3952,491,10,2022-05-11
3953,492,2,2022-05-11
3954,491,34,2022-05-11
3955,492,8,2022-05-11
3956,491,42,2022-05-11
3957,492,32,2022-05-11
3958,491,8,2022-05-11
3959,492,45,2022-05-11
3960,492,57,2022-05-11
3961,495,42,2022-05-11
3962,495,57,2022-05-11
3963,495,26,2022-05-11
3964,496,8,2022-05-11
3965,496,41,2022-05-11
3966,496,42,2022-05-11
3967,495,5,2022-05-11
3968,496,3,2022-05-11
3969,496,37,2022-05-11
3970,495,32,2022-05-11
3971,498,10,2022-05-11
3972,498,12,2022-05-11
3973,498,39,2022-05-11
3974,498,21,2022-05-11
3975,501,41,2022-05-11
3976,501,45,2022-05-11
3977,501,42,2022-05-11
3978,501,15,2022-05-11
3979,501,25,2022-05-11
3980,504,34,2022-05-11
3981,505,42,2022-05-11
3982,505,21,2022-05-11
3983,506,57,2022-05-11
3984,505,26,2022-05-11
3985,505,25,2022-05-11
3986,505,57,2022-05-11
3987,506,41,2022-05-11
3988,506,42,2022-05-11
3989,506,8,2022-05-11
3990,506,3,2022-05-11
3991,510,47,2022-05-11
3992,510,3,2022-05-11
3993,509,1,2022-05-11
3994,510,1,2022-05-11
3995,510,29,2022-05-11
3996,510,41,2022-05-11
3997,509,20,2022-05-11
3998,509,59,2022-05-11
3999,509,26,2022-05-11
4000,509,57,2022-05-11
4001,503,2,2022-05-11
4002,503,47,2022-05-11
4003,503,32,2022-05-11
4004,503,57,2022-05-11
4005,503,1,2022-05-11
4006,508,5,2022-05-11
4007,508,29,2022-05-11
4008,508,15,2022-05-11
4009,508,41,2022-05-11
4010,508,42,2022-05-11
4011,511,11,2022-05-11
4012,511,21,2022-05-11
4013,511,20,2022-05-11
4014,511,40,2022-05-11
4015,511,35,2022-05-11
4016,515,57,2022-05-11
4017,515,40,2022-05-11
4018,515,10,2022-05-11
4019,515,33,2022-05-11
4020,515,32,2022-05-11
4021,513,42,2022-05-11
4022,513,41,2022-05-11
4023,513,8,2022-05-11
4024,513,25,2022-05-11
4025,513,57,2022-05-11
4026,513,57,2022-05-11
4027,518,4,2022-05-11
4028,518,39,2022-05-11
4029,518,26,2022-05-11
4030,518,1,2022-05-11
4031,518,25,2022-05-11
4032,367,21,2022-05-12
4033,367,26,2022-05-12
4034,367,11,2022-05-12
4035,367,56,2022-05-12
4036,367,40,2022-05-12
